Gene	logFC KO/WT	logCPM	pVal.Cmn	adj.pVal.Cmn	pVal.Tgw	adj.pVal.Tgw	Cmn.Disp	Tgw.Disp	UpDown.Cmn	UpDown.Tgw	WT #1 FPKM	WT #2 FPKM	WT #3 FPKM	KO CLONE1 FPKM	KO CLONE2 FPKM	KO CLONE3 FPKM	geneName
ENSG00000172575	-1.293609516	0.90536809	1.42E-06	4.96E-05	0.000830909	0.009474523	0.030544097	0.030544097	-1	-1	75	60	73	66	20	19	RASGRP1
ENSG00000198840	-1.289235193	6.665543543	9.26E-10	8.50E-08	1.75E-12	7.03E-10	0.030544097	0.030544097	-1	-1	3815	3079	4712	1837	2192	1732	MT-ND3
ENSG00000100028	-1.286302179	6.597305719	1.01E-09	9.18E-08	3.43E-08	4.26E-06	0.030544097	0.030544097	-1	-1	4314	3165	3087	1969	1956	1594	SNRPD3
ENSG00000138449	-1.282368835	-0.435987671	0.000321284	0.00425391	0.111958367	0.278997516	0.030544097	0.030544097	-1	0	28	15	39	1	38	0	SLC40A1
ENSG00000258427	-1.27988049	5.430843267	1.56E-09	1.34E-07	3.14E-06	0.000149606	0.030544097	0.030544097	-1	-1	1975	1501	1114	924	874	672	RBM8B
ENSG00000216624	-1.278993574	0.113729342	2.46E-05	0.000552209	0.000418324	0.00573328	0.030544097	0.030544097	-1	-1	38	40	38	29	14	16	GAPDHP72
ENSG00000198171	-1.278650488	3.965730927	3.99E-09	3.11E-07	2.79E-06	0.00013839	0.030544097	0.030544097	-1	-1	739	488	482	234	355	296	DDRGK1
ENSG00000093009	-1.274944042	4.317442686	3.05E-09	2.44E-07	3.68E-07	2.92E-05	0.030544097	0.030544097	-1	-1	849	569	848	382	533	230	CDC45
ENSG00000230979	-1.27192837	2.115427818	6.46E-08	3.58E-06	0.001082657	0.011401172	0.030544097	0.030544097	-1	-1	209	164	76	82	77	86	AC079250.1
ENSG00000129451	-1.262957273	1.988263456	1.43E-07	7.14E-06	6.40E-07	4.46E-05	0.030544097	0.030544097	-1	-1	144	101	220	88	56	82	KLK10
ENSG00000200169	-1.261280235	1.354345831	6.26E-07	2.46E-05	9.21E-05	0.001930913	0.030544097	0.030544097	-1	-1	101	90	86	51	61	33	RNU5D-1
ENSG00000111142	-1.260336753	7.504033772	1.94E-09	1.65E-07	2.62E-07	2.23E-05	0.030544097	0.030544097	-1	-1	7435	5657	7098	2916	4950	2591	METAP2
ENSG00000090273	-1.259920181	5.310556015	2.91E-09	2.35E-07	4.65E-09	7.97E-07	0.030544097	0.030544097	-1	-1	1928	1059	1485	689	865	725	NUDC
ENSG00000233111	-1.25579313	0.706133589	4.41E-06	0.000127858	0.000463074	0.006202275	0.030544097	0.030544097	-1	-1	70	59	44	27	34	30	RAB1C
ENSG00000196331	-1.254772078	5.67604198	2.99E-09	2.40E-07	5.88E-05	0.001387855	0.030544097	0.030544097	-1	-1	1850	1196	3123	1118	1495	377	HIST1H2BO
ENSG00000168298	-1.253321507	8.013882142	2.28E-09	1.90E-07	4.62E-06	0.0002011	0.030544097	0.030544097	-1	-1	10850	7900	9992	5600	6895	2599	HIST1H1E
ENSG00000177707	-1.252393141	7.228211761	2.48E-09	2.04E-07	3.90E-06	0.000174876	0.030544097	0.030544097	-1	-1	5674	4099	7628	4797	1606	2398	PVRL3
ENSG00000156510	-1.246050472	2.530471897	5.38E-08	3.07E-06	0.002568804	0.021277448	0.030544097	0.030544097	-1	-1	214	160	292	233	70	39	HKDC1
ENSG00000228335	-1.244964161	1.966145343	1.85E-07	8.81E-06	0.000108845	0.002166107	0.030544097	0.030544097	-1	-1	171	139	105	89	74	62	AC073063.10
ENSG00000225580	-1.244025392	3.640701241	1.27E-08	8.76E-07	1.96E-05	0.000610646	0.030544097	0.030544097	-1	-1	534	453	326	283	218	223	RP1-159M24.1
ENSG00000168916	-1.24242599	3.53988846	1.61E-08	1.07E-06	7.01E-08	7.82E-06	0.030544097	0.030544097	-1	-1	456	340	520	211	297	167	ZNF608
ENSG00000123144	-1.237009407	5.183356634	5.64E-09	4.33E-07	1.12E-05	0.000402938	0.030544097	0.030544097	-1	-1	1860	1128	887	781	700	639	C19orf43
ENSG00000248873	-1.236940756	3.210512944	2.68E-08	1.68E-06	6.79E-07	4.65E-05	0.030544097	0.030544097	-1	-1	377	307	323	184	164	188	SERBP1P6
ENSG00000203814	-1.225475355	6.202460322	6.01E-09	4.59E-07	9.30E-06	0.000347544	0.030544097	0.030544097	-1	-1	2653	2059	3775	1571	2119	669	HIST2H2BF
ENSG00000184270	-1.223955635	5.267950555	7.76E-09	5.59E-07	9.84E-06	0.000365674	0.030544097	0.030544097	-1	-1	1467	1221	1577	999	937	355	HIST2H2AB
ENSG00000101665	-1.218835797	0.664074872	1.14E-05	0.000286659	0.000115274	0.002255385	0.030544097	0.030544097	-1	-1	61	41	76	40	35	16	SMAD7
ENSG00000184100	-1.21872924	4.955185075	1.01E-08	7.03E-07	1.22E-06	7.29E-05	0.030544097	0.030544097	-1	-1	1320	1059	921	649	678	500	BRD7P2
ENSG00000049323	-1.21750335	2.810363762	7.62E-08	4.03E-06	1.13E-05	0.000404628	0.030544097	0.030544097	-1	-1	241	183	395	193	152	71	LTBP1
ENSG00000119705	-1.215824073	5.617764512	8.85E-09	6.24E-07	2.20E-10	5.41E-08	0.030544097	0.030544097	-1	-1	1822	1564	2046	1160	977	770	SLIRP
ENSG00000115255	-1.214119689	3.083937876	5.44E-08	3.09E-06	1.55E-05	0.000516338	0.030544097	0.030544097	-1	-1	359	295	245	157	177	162	REEP6
ENSG00000179218	-1.208958671	8.877843224	7.66E-09	5.54E-07	1.71E-07	1.59E-05	0.030544097	0.030544097	-1	-1	19082	15191	16794	8978	11580	7283	CALR
ENSG00000235082	-1.2011408	5.023942431	1.58E-08	1.06E-06	1.32E-08	1.93E-06	0.030544097	0.030544097	-1	-1	1292	1022	1251	704	741	491	SUMO1P3
ENSG00000237821	-1.196420706	2.930855524	1.02E-07	5.23E-06	1.57E-05	0.000516899	0.030544097	0.030544097	-1	-1	316	263	230	146	161	143	AC083873.4
ENSG00000196081	-1.194414168	3.745785526	4.28E-08	2.52E-06	7.67E-05	0.001701729	0.030544097	0.030544097	-1	-1	617	430	381	288	350	163	ZNF724P
ENSG00000255397	-1.191907834	2.004555282	5.52E-07	2.22E-05	1.14E-05	0.000406045	0.030544097	0.030544097	-1	-1	189	101	158	81	95	61	AC022182.2
ENSG00000184260	-1.189956485	7.281250116	1.39E-08	9.46E-07	0.000519367	0.006743133	0.030544097	0.030544097	-1	-1	6898	4942	4800	3455	4668	1262	HIST2H2AC
ENSG00000214049	-1.186016823	4.691008	2.60E-08	1.64E-06	0.000204361	0.003438154	0.030544097	0.030544097	-1	-1	970	906	872	879	426	268	UCA1
ENSG00000167755	-1.18155	3.502161545	7.65E-08	4.03E-06	3.81E-07	2.96E-05	0.030544097	0.030544097	-1	-1	389	317	587	251	153	270	KLK6
ENSG00000223984	-1.176470657	1.781127435	1.06E-06	3.84E-05	0.000404839	0.005614192	0.030544097	0.030544097	-1	-1	157	114	91	72	82	50	HNRNPRP1
ENSG00000226085	-1.175644182	1.151580269	6.87E-06	0.000187011	0.001813633	0.016576392	0.030544097	0.030544097	-1	-1	133	43	69	59	28	44	UQCRFS1P1
ENSG00000196787	-1.174182138	7.176814024	2.15E-08	1.40E-06	9.39E-05	0.001957492	0.030544097	0.030544097	-1	-1	5970	3421	7372	3465	4178	1168	HIST1H2AG
ENSG00000215311	-1.172839793	2.567523141	2.93E-07	1.29E-05	1.48E-06	8.45E-05	0.030544097	0.030544097	-1	-1	220	180	255	144	124	88	NPM1P12
ENSG00000198203	-1.17204136	1.208314564	6.04E-06	0.000166268	0.006187108	0.039815159	0.030544097	0.030544097	-1	-1	81	60	120	14	82	39	SULT1C2
ENSG00000272734	-1.171598779	1.981294425	9.33E-07	3.48E-05	1.27E-05	0.000435031	0.030544097	0.030544097	-1	-1	117	130	190	92	86	58	ADIRF-AS1
ENSG00000146592	-1.170882741	0.323360962	6.14E-05	0.001158017	0.014377156	0.07073884	0.030544097	0.030544097	-1	0	48	37	50	34	37	2	CREB5
ENSG00000225968	-1.170824221	0.523912107	3.22E-05	0.000684953	0.000375509	0.005312339	0.030544097	0.030544097	-1	-1	60	40	56	42	20	22	ELFN1
ENSG00000120437	-1.164820913	4.743533183	4.69E-08	2.71E-06	2.60E-09	4.94E-07	0.030544097	0.030544097	-1	-1	1077	669	1320	474	672	466	ACAT2
ENSG00000123416	-1.164184383	8.553284179	2.61E-08	1.64E-06	1.57E-07	1.51E-05	0.030544097	0.030544097	-1	-1	13487	9149	21297	8042	9976	4809	TUBA1B
ENSG00000144034	-1.161962771	5.302275204	4.03E-08	2.40E-06	1.65E-06	9.22E-05	0.030544097	0.030544097	-1	-1	1530	1299	1399	887	991	521	TPRKB
ENSG00000092853	-1.15987178	5.197172357	4.39E-08	2.56E-06	6.70E-06	0.000269023	0.030544097	0.030544097	-1	-1	1502	1184	1235	745	1004	479	CLSPN
ENSG00000163072	-1.15928971	1.619006148	1.90E-06	6.33E-05	0.019806344	0.087113187	0.030544097	0.030544097	-1	0	123	94	117	133	44	11	NOSTRIN
ENSG00000233868	-1.159082256	2.67424758	3.46E-07	1.50E-05	1.13E-05	0.000403832	0.030544097	0.030544097	-1	-1	278	196	212	131	143	110	AC009302.2
ENSG00000260442	-1.158823491	0.832298892	1.65E-05	0.000396184	0.001122276	0.011765474	0.030544097	0.030544097	-1	-1	81	51	59	33	52	20	RP11-22P6.3
ENSG00000172809	-1.154093143	8.983377354	3.37E-08	2.06E-06	2.68E-08	3.55E-06	0.030544097	0.030544097	-1	-1	21032	15171	18807	12229	10048	8588	RPL38
ENSG00000083307	-1.152320895	4.576070379	6.86E-08	3.74E-06	9.56E-05	0.001979867	0.030544097	0.030544097	-1	-1	830	621	1294	763	217	480	GRHL2
ENSG00000163918	-1.151393068	5.81979375	4.70E-08	2.71E-06	1.54E-08	2.19E-06	0.030544097	0.030544097	-1	-1	2159	1712	2319	1336	1322	796	RFC4
ENSG00000088340	-1.149855187	1.975659682	1.48E-06	5.11E-05	1.71E-06	9.48E-05	0.030544097	0.030544097	-1	-1	147	98	202	73	87	76	FER1L4
ENSG00000237828	-1.149795159	3.38543735	1.81E-07	8.72E-06	2.05E-05	0.00062739	0.030544097	0.030544097	-1	-1	435	356	304	223	197	212	PA2G4P1
ENSG00000180573	-1.148617955	7.425161625	4.16E-08	2.46E-06	2.68E-05	0.000747765	0.030544097	0.030544097	-1	-1	7162	4683	7269	4047	4844	1681	HIST1H2AC
ENSG00000253948	-1.147781141	0.641062302	3.65E-05	0.00075393	0.001012047	0.010874623	0.030544097	0.030544097	-1	-1	76	41	50	31	41	20	RP11-410L14.2
ENSG00000135480	-1.14592212	2.67995162	4.97E-07	2.03E-05	0.00111358	0.011691758	0.030544097	0.030544097	-1	-1	242	146	355	197	47	146	KRT7
ENSG00000160818	-1.145010069	4.879790511	7.21E-08	3.88E-06	1.08E-06	6.63E-05	0.030544097	0.030544097	-1	-1	1251	948	918	641	560	590	GPATCH4
ENSG00000267041	-1.144519688	1.631814337	3.32E-06	0.000101565	0.037073488	0.132791526	0.030544097	0.030544097	-1	0	107	87	152	39	139	9	ZNF850
ENSG00000007520	-1.144224923	3.668596346	1.55E-07	7.57E-06	0.000140307	0.002603748	0.030544097	0.030544097	-1	-1	618	399	311	265	221	284	TSR3
ENSG00000254726	-1.139154484	2.663126044	5.85E-07	2.34E-05	0.000352389	0.005103463	0.030544097	0.030544097	-1	-1	303	164	226	79	191	112	MEX3A
ENSG00000239672	-1.138025759	5.348971005	7.41E-08	3.94E-06	1.48E-08	2.12E-06	0.030544097	0.030544097	-1	-1	1408	1323	1689	1038	760	706	NME1
ENSG00000183684	-1.136468648	6.211425171	6.51E-08	3.59E-06	9.07E-09	1.42E-06	0.030544097	0.030544097	-1	-1	3013	1912	3421	1473	1929	1140	ALYREF
ENSG00000099860	-1.132558874	3.352601756	2.75E-07	1.22E-05	7.65E-06	0.000295067	0.030544097	0.030544097	-1	-1	403	277	458	227	278	123	GADD45B
ENSG00000177855	-1.132542428	4.912192686	9.84E-08	5.07E-06	2.17E-09	4.24E-07	0.030544097	0.030544097	-1	-1	1201	872	1228	650	655	541	CACYBPP2
ENSG00000100526	-1.12882123	5.020085581	1.03E-07	5.25E-06	1.31E-06	7.63E-05	0.030544097	0.030544097	-1	-1	1231	1051	1187	745	807	451	CDKN3
ENSG00000166394	-1.128149489	2.400875292	1.04E-06	3.78E-05	2.39E-06	0.000121515	0.030544097	0.030544097	-1	-1	222	132	236	111	93	117	CYB5R2
ENSG00000142544	-1.127727393	0.36157777	8.92E-05	0.00157043	0.007547305	0.045759403	0.030544097	0.030544097	-1	-1	70	34	30	39	13	24	CTU1
ENSG00000227973	-1.126823864	0.798177333	3.40E-05	0.000716602	0.000160513	0.002879801	0.030544097	0.030544097	-1	-1	68	51	68	40	35	29	PIN4P1
ENSG00000085552	-1.125250534	0.510894443	0.000106358	0.001795821	0.000587204	0.007358648	0.030544097	0.030544097	-1	-1	58	30	70	21	27	36	IGSF9
ENSG00000126768	-1.123114342	2.639807011	8.60E-07	3.22E-05	1.61E-06	9.07E-05	0.030544097	0.030544097	-1	-1	232	163	306	160	133	91	TIMM17B
ENSG00000188856	-1.122800162	3.647463623	2.67E-07	1.19E-05	1.61E-06	9.07E-05	0.030544097	0.030544097	-1	-1	539	355	468	332	244	199	RPSAP47
ENSG00000155368	-1.12209325	6.339139945	9.23E-08	4.78E-06	6.27E-08	7.10E-06	0.030544097	0.030544097	-1	-1	3408	2297	3121	1693	2019	1287	DBI
ENSG00000148488	-1.121074811	0.254906217	0.000183334	0.002754117	0.000798902	0.009164747	0.030544097	0.030544097	-1	-1	48	29	52	23	16	31	ST8SIA6
ENSG00000140319	-1.120404885	6.251420856	9.76E-08	5.04E-06	7.60E-07	4.99E-05	0.030544097	0.030544097	-1	-1	3386	2260	2486	1485	1803	1402	SRP14
ENSG00000121211	-1.117370701	4.601752072	1.61E-07	7.85E-06	6.82E-07	4.65E-05	0.030544097	0.030544097	-1	-1	960	702	992	533	638	334	MND1
ENSG00000100297	-1.116583982	5.970167744	1.12E-07	5.72E-06	6.43E-09	1.05E-06	0.030544097	0.030544097	-1	-1	2509	1696	2751	1458	1521	915	MCM5
ENSG00000259918	-1.114387469	0.890106026	2.74E-05	0.000601165	0.000607153	0.00754137	0.030544097	0.030544097	-1	-1	85	52	60	48	36	28	NDUFA5P11
ENSG00000230067	-1.114341413	1.562055251	6.44E-06	0.000175913	0.000568477	0.007194558	0.030544097	0.030544097	-1	-1	145	84	83	56	61	62	HSPD1P6
ENSG00000169738	-1.112319074	4.75577019	1.71E-07	8.27E-06	6.38E-07	4.46E-05	0.030544097	0.030544097	-1	-1	1008	911	926	592	572	507	DCXR
ENSG00000215349	-1.107022354	2.530543121	1.31E-06	4.63E-05	8.40E-05	0.00180247	0.030544097	0.030544097	-1	-1	241	188	177	138	123	96	MRPL3P1
ENSG00000109536	-1.104988766	4.970487179	1.89E-07	8.96E-06	5.75E-06	0.000238114	0.030544097	0.030544097	-1	-1	1217	1037	1041	723	778	455	FRG1
ENSG00000236570	-1.09874798	1.0526906	2.76E-05	0.000602991	0.000749753	0.008806466	0.030544097	0.030544097	-1	-1	85	67	65	39	54	33	RAD23BP1
ENSG00000096384	-1.096072119	11.01562524	1.49E-07	7.33E-06	6.55E-09	1.06E-06	0.030544097	0.030544097	-1	-1	82161	56360	89754	41613	50192	37312	HSP90AB1
ENSG00000106034	-1.095795683	0.554054993	0.000111837	0.001852694	0.000551303	0.007008787	0.030544097	0.030544097	-1	-1	54	42	61	22	38	28	CPED1
ENSG00000232499	-1.093337961	1.77846404	5.63E-06	0.000156827	0.000364158	0.005209466	0.030544097	0.030544097	-1	-1	151	101	112	94	73	46	RP11-512F24.1
ENSG00000148229	-1.092066447	5.936458341	2.09E-07	9.67E-06	5.51E-08	6.34E-06	0.030544097	0.030544097	-1	-1	2271	1951	2300	1567	1188	1090	POLE3
ENSG00000260430	-1.091853665	0.283431818	0.000152474	0.002379946	0.004072931	0.029402123	0.030544097	0.030544097	-1	-1	38	46	41	29	33	11	RP11-626G11.4
ENSG00000225356	-1.090936919	1.399334429	1.30E-05	0.000320698	0.001858312	0.016822631	0.030544097	0.030544097	-1	-1	116	90	64	45	62	54	RP11-433O3.1
ENSG00000104738	-1.090871181	7.380404706	1.85E-07	8.81E-06	1.72E-09	3.40E-07	0.030544097	0.030544097	-1	-1	6372	4425	7750	3961	3798	2710	MCM4
ENSG00000185630	-1.089928799	4.056731926	3.97E-07	1.66E-05	0.079380975	0.2218309	0.030544097	0.030544097	-1	0	578	457	823	897	36	146	PBX1
ENSG00000214012	-1.089415534	2.252344206	2.95E-06	9.22E-05	1.12E-05	0.000403832	0.030544097	0.030544097	-1	-1	209	119	195	115	90	91	KRT18P38
ENSG00000222020	-1.087303407	0.143266086	0.00039472	0.004933295	0.001125092	0.011786196	0.030544097	0.030544097	-1	-1	48	25	45	25	25	16	AC062017.1
ENSG00000124693	-1.086441528	7.292704576	2.08E-07	9.67E-06	9.47E-05	0.001965937	0.030544097	0.030544097	-1	-1	5482	3600	9119	3922	4537	1487	HIST1H3B
ENSG00000189403	-1.086171578	8.503793559	1.98E-07	9.33E-06	2.82E-07	2.35E-05	0.030544097	0.030544097	-1	-1	13335	10833	15194	8921	8761	5236	HMGB1
ENSG00000170955	-1.08593068	1.09771087	2.61E-05	0.000578895	0.009177664	0.052218641	0.030544097	0.030544097	-1	0	98	64	62	74	45	14	PRKCDBP
ENSG00000219891	-1.083715705	1.14201261	2.73E-05	0.000599089	0.000240633	0.003854517	0.030544097	0.030544097	-1	-1	79	69	87	55	50	31	ZSCAN12P1
ENSG00000128692	-1.081851451	6.365742105	2.53E-07	1.14E-05	3.10E-06	0.000149159	0.030544097	0.030544097	-1	-1	3410	2473	2886	1940	2093	1177	EIF2S2P4
ENSG00000213846	-1.077201089	2.776283203	1.72E-06	5.84E-05	0.000320564	0.00477043	0.030544097	0.030544097	-1	-1	292	229	183	149	166	114	AC098614.2
ENSG00000184678	-1.074274806	6.192591625	3.13E-07	1.38E-05	0.000360403	0.005187443	0.030544097	0.030544097	-1	-1	2581	1938	3669	1698	2339	623	HIST2H2BE
ENSG00000145220	-1.073634326	5.615997555	3.50E-07	1.51E-05	1.06E-06	6.54E-05	0.030544097	0.030544097	-1	-1	2129	1483	1538	1120	994	977	LYAR
ENSG00000140044	-1.073253065	3.154825411	1.29E-06	4.61E-05	2.99E-05	0.000816709	0.030544097	0.030544097	-1	-1	367	272	302	201	225	135	JDP2
ENSG00000007062	-1.073217678	4.2415212	5.94E-07	2.37E-05	0.042321755	0.145327796	0.030544097	0.030544097	-1	0	687	465	988	456	45	675	PROM1
ENSG00000231167	-1.072464502	5.229013494	3.91E-07	1.64E-05	0.000135943	0.002553105	0.030544097	0.030544097	-1	-1	1715	1219	886	829	869	669	YBX1P2
ENSG00000108384	-1.072306955	5.592726306	3.64E-07	1.55E-05	1.40E-08	2.03E-06	0.030544097	0.030544097	-1	-1	1976	1298	1998	1168	1129	762	RAD51C
ENSG00000132436	-1.071791825	5.979680968	3.43E-07	1.49E-05	2.83E-07	2.35E-05	0.030544097	0.030544097	-1	-1	2286	1849	2724	1549	1601	861	FIGNL1
ENSG00000153956	-1.068754397	0.526400642	0.000149869	0.002357631	0.000723074	0.008593689	0.030544097	0.030544097	-1	-1	46	46	60	35	33	20	CACNA2D1
ENSG00000145147	-1.064406543	1.210659756	3.92E-05	0.000799677	0.041172745	0.142321534	0.030544097	0.030544097	-1	0	84	60	109	15	109	19	SLIT2
ENSG00000225648	-1.063575924	5.422468241	4.63E-07	1.90E-05	2.74E-06	0.000136316	0.030544097	0.030544097	-1	-1	1672	1370	1449	1154	889	692	SBDSP1
ENSG00000178826	-1.063256754	0.837856467	0.000107492	0.001806573	0.000846361	0.009603939	0.030544097	0.030544097	-1	-1	56	37	109	41	25	44	TMEM139
ENSG00000115053	-1.062895975	9.222992074	3.48E-07	1.51E-05	9.92E-07	6.22E-05	0.030544097	0.030544097	-1	-1	25592	17552	20025	13882	11760	12238	NCL
ENSG00000088386	-1.061378773	1.104220296	4.63E-05	0.000921994	0.000107998	0.002155055	0.030544097	0.030544097	-1	-1	75	50	114	45	40	48	SLC15A1
ENSG00000167232	-1.060850677	5.061388029	5.36E-07	2.17E-05	0.023464628	0.097093108	0.030544097	0.030544097	-1	0	1274	1063	1172	861	1175	117	ZNF91
ENSG00000162191	-1.060395625	5.319690438	5.17E-07	2.11E-05	0.000107175	0.002144713	0.030544097	0.030544097	-1	-1	1814	1255	1029	698	965	853	UBXN1
ENSG00000099800	-1.058020612	4.17409477	8.34E-07	3.15E-05	2.42E-08	3.23E-06	0.030544097	0.030544097	-1	-1	710	478	792	417	393	336	TIMM13
ENSG00000254331	-1.057884072	1.601592135	1.68E-05	0.000401443	0.000217697	0.00358523	0.030544097	0.030544097	-1	-1	111	95	115	64	80	46	CKS1BP7
ENSG00000263006	-1.057853285	0.515142755	0.000195051	0.002872194	0.000841049	0.009566148	0.030544097	0.030544097	-1	-1	49	34	73	35	36	17	ROCK1P1
ENSG00000108055	-1.056378254	7.300557286	4.37E-07	1.82E-05	1.29E-06	7.54E-05	0.030544097	0.030544097	-1	-1	6221	4935	5377	3575	3756	2715	SMC3
ENSG00000171497	-1.054056131	5.872394331	5.41E-07	2.18E-05	7.09E-08	7.84E-06	0.030544097	0.030544097	-1	-1	2319	1744	2164	1161	1350	1203	PPID
ENSG00000224628	-1.052091025	2.402703463	4.15E-06	0.000121463	0.001219673	0.012515678	0.030544097	0.030544097	-1	-1	197	200	133	130	121	84	RP5-854E16.2
ENSG00000231043	-1.051503562	4.052632972	9.96E-07	3.64E-05	0.000140869	0.002610437	0.030544097	0.030544097	-1	-1	650	586	442	362	390	303	AC007238.1
ENSG00000249631	-1.051028283	1.899116196	1.06E-05	0.000269365	0.000131028	0.002474029	0.030544097	0.030544097	-1	-1	129	87	204	103	87	47	RP11-281P23.2
ENSG00000126698	-1.047645068	6.126309858	6.04E-07	2.40E-05	3.11E-06	0.000149159	0.030544097	0.030544097	-1	-1	2727	2278	2222	1502	1688	1269	DNAJC8
ENSG00000111981	-1.043158086	4.83184317	8.78E-07	3.28E-05	0.000142941	0.002625461	0.030544097	0.030544097	-1	-1	1032	974	925	684	792	357	ULBP1
ENSG00000259917	-1.04307022	4.550930861	9.88E-07	3.62E-05	4.44E-06	0.000195602	0.030544097	0.030544097	-1	-1	972	697	798	486	596	415	HNRNPLP2
ENSG00000114315	-1.042694417	3.404960056	2.14E-06	7.04E-05	2.68E-07	2.27E-05	0.030544097	0.030544097	-1	-1	403	254	527	221	260	194	HES1
ENSG00000169302	-1.042370571	0.195591879	0.000546693	0.006289875	0.015430882	0.074115606	0.030544097	0.030544097	-1	0	39	25	60	35	5	30	STK32A
ENSG00000150636	-1.041978542	0.351331072	0.000339334	0.004422945	0.001293318	0.013070882	0.030544097	0.030544097	-1	-1	48	39	45	27	24	27	CCDC102B
ENSG00000224837	-1.041432704	4.765388505	9.58E-07	3.54E-05	1.86E-08	2.58E-06	0.030544097	0.030544097	-1	-1	1104	705	1162	681	548	515	GCSHP5
ENSG00000160783	-1.040628288	1.530411157	2.67E-05	0.000588823	0.00137228	0.013662074	0.030544097	0.030544097	-1	-1	104	77	133	48	97	37	PMF1
ENSG00000241506	-1.040186351	6.218452014	7.17E-07	2.75E-05	8.74E-08	9.37E-06	0.030544097	0.030544097	-1	-1	2860	2006	3259	1822	1837	1137	PSMC1P1
ENSG00000270103	-1.037563155	1.534245696	3.09E-05	0.000662012	0.000741203	0.008727929	0.030544097	0.030544097	-1	-1	96	65	165	52	91	40	RNU11
ENSG00000071575	-1.037269086	2.520377181	5.81E-06	0.000160926	0.016058851	0.076085913	0.030544097	0.030544097	-1	0	194	140	310	214	28	127	TRIB2
ENSG00000122952	-1.035972141	5.705257144	8.56E-07	3.22E-05	4.26E-07	3.22E-05	0.030544097	0.030544097	-1	-1	2007	1403	2276	1273	1374	723	ZWINT
ENSG00000116161	-1.035733639	5.845140299	8.43E-07	3.17E-05	2.38E-09	4.59E-07	0.030544097	0.030544097	-1	-1	2205	1577	2454	1358	1315	1025	CACYBP
ENSG00000138193	-1.032949486	2.773218024	4.50E-06	0.000129533	0.011665274	0.06128413	0.030544097	0.030544097	-1	0	225	190	335	181	228	34	PLCE1
ENSG00000165480	-1.032044021	5.643509899	9.45E-07	3.51E-05	1.52E-05	0.000505675	0.030544097	0.030544097	-1	-1	1912	1547	1785	1180	1380	673	SKA3
ENSG00000169230	-1.031884756	4.671243416	1.23E-06	4.39E-05	3.86E-08	4.71E-06	0.030544097	0.030544097	-1	-1	916	737	1093	635	550	457	PRELID1
ENSG00000066629	-1.031343081	2.529131263	7.48E-06	0.00020041	0.010208888	0.05588172	0.030544097	0.030544097	-1	0	213	121	323	67	240	61	EML1
ENSG00000184110	-1.030816013	1.671499116	2.53E-05	0.000565864	2.54E-05	0.000719468	0.030544097	0.030544097	-1	-1	113	80	157	72	68	62	EIF3C
ENSG00000154146	-1.023873075	0.264487289	0.000459468	0.00554043	0.011662391	0.06128413	0.030544097	0.030544097	-1	0	57	34	31	21	40	13	NRGN
ENSG00000233822	-1.018908844	5.384574691	1.36E-06	4.79E-05	0.000101433	0.002059156	0.030544097	0.030544097	-1	-1	1552	1069	1982	1047	1249	433	HIST1H2BN
ENSG00000070761	-1.018432779	5.101587844	1.46E-06	5.06E-05	6.94E-06	0.000276852	0.030544097	0.030544097	-1	-1	1398	1065	1088	837	788	602	C16orf80
ENSG00000235916	-1.017976675	1.283493823	5.84E-05	0.001121662	0.000474689	0.006332797	0.030544097	0.030544097	-1	-1	89	76	89	67	48	40	RP13-444K19.1
ENSG00000154723	-1.017842211	5.480264675	1.36E-06	4.79E-05	3.10E-06	0.000149159	0.030544097	0.030544097	-1	-1	1640	1483	1464	1059	972	860	ATP5J
ENSG00000234558	-1.017546864	3.61883234	2.99E-06	9.30E-05	7.11E-05	0.001608211	0.030544097	0.030544097	-1	-1	530	377	357	287	268	238	API5P1
ENSG00000010278	-1.016922992	6.403571879	1.22E-06	4.38E-05	3.45E-06	0.000159545	0.030544097	0.030544097	-1	-1	3317	2642	2823	1673	2041	1747	CD9
ENSG00000144158	-1.016748733	1.966590884	1.79E-05	0.000423516	5.22E-05	0.00126856	0.030544097	0.030544097	-1	-1	151	111	153	87	88	75	RP11-395L14.17
ENSG00000204815	-1.01648925	0.608128957	0.000257792	0.003550455	0.00098894	0.010711357	0.030544097	0.030544097	-1	-1	50	49	59	30	34	31	TTC25
ENSG00000232888	-1.016377921	4.571876802	1.78E-06	6.01E-05	0.000230313	0.003736133	0.030544097	0.030544097	-1	-1	904	857	607	588	496	457	RPS11P5
ENSG00000248966	-1.015848339	2.395296937	9.73E-06	0.000252764	0.000247243	0.003933192	0.030544097	0.030544097	-1	-1	230	150	170	143	94	102	CTD-2089O24.1
ENSG00000141404	-1.015234058	2.52357183	9.69E-06	0.000252764	0.000907136	0.010088649	0.030544097	0.030544097	-1	-1	216	153	253	88	89	187	GNAL
ENSG00000196268	-1.013827909	2.592017979	7.67E-06	0.000204764	0.103210809	0.26390707	0.030544097	0.030544097	-1	0	198	202	228	150	238	6	ZNF493
ENSG00000166250	-1.013742067	0.189251726	0.000813072	0.0085471	0.002843949	0.022967643	0.030544097	0.030544097	-1	-1	41	23	59	33	24	14	CLMP
ENSG00000124635	-1.013427449	4.791023756	1.88E-06	6.26E-05	0.013731329	0.068338282	0.030544097	0.030544097	-1	0	755	400	2295	727	900	193	HIST1H2BJ
