ENSG_ids	PUM1 KD average	PUM2 KD average	PUM1 OE average	PUM2 OE average	NORAD 48h siRNA average	NORAD 24h OE average
ENSG00000221698						
ENSG00000221263						
ENSG00000221479						
ENSG00000224687	-0,046542014	-0,041917084	-0,059543101	0,236853888	0,391434671	0,537422201
ENSG00000242759		0,690885188				
ENSG00000224939						
ENSG00000230590	-0,170310399	0,395562103	-0,090578455	-0,144022766	-0,208438374	-0,236785789
ENSG00000206633		-0,2035626				
ENSG00000238057						
ENSG00000224281	0,118965102	0,234818971	0,058022784	-0,129664565	-0,004121828	-0,575404659
ENSG00000236618	0,126909816	-0,267535483	-0,171628638	-0,094200458	0,085260305	-0,156934936
ENSG00000259467						
ENSG00000248550						
ENSG00000157999		0,21623031				
ENSG00000221406						
ENSG00000221333						
ENSG00000221782						
ENSG00000221187						
ENSG00000221801						
ENSG00000221703						
ENSG00000211568						
ENSG00000211579						
ENSG00000267151						
ENSG00000252153						
ENSG00000211524_ENSG00000269207						
ENSG00000223770						
ENSG00000207871_ENSG00000268749						
ENSG00000221288						
ENSG00000221510_ENSG00000263329						
ENSG00000221537						
ENSG00000221545						
ENSG00000211591						
ENSG00000212100_ENSG00000269740						
ENSG00000252454_ENSG00000269684						
ENSG00000252466						
ENSG00000221331						
ENSG00000252695						
ENSG00000221616						
ENSG00000253030						
ENSG00000221442						
ENSG00000211491						
ENSG00000221760						
ENSG00000251856						
ENSG00000221369						
ENSG00000243766		-0,501950007				
ENSG00000205307		0,051597288				
ENSG00000231955	-0,361356621	0,433680926	-0,084577323	0,143760769	-0,521997493	-0,330913155
ENSG00000257954	-0,569952056	1,202366285	0,948612259	1,329207818	0,762127147	0,229515616
ENSG00000206869						
ENSG00000230542						
ENSG00000167670	0,046441905	0,005006149	0,074706559	-0,034662479	0,100725972	0,052612838
ENSG00000206650						
ENSG00000263666						
ENSG00000235914						
ENSG00000215367						
ENSG00000186019	-0,113268976	0,191454758	-0,129412609	-0,116452317	-0,470338503	-0,236587517
ENSG00000234235		0,587223618				
ENSG00000207221						
ENSG00000156273		0,342511166				
ENSG00000129484	-0,169768397	-0,095238227	-0,156718696	0,054809396	-0,078566211	-0,041499656
ENSG00000257315	-0,031864588	0,094969039	0,049081798	0,07092467	-0,080550873	-0,216236837
ENSG00000041880	-0,021340705	0,164042154	-0,107812766	-0,139793346	0,094503268	0,012826601
ENSG00000113361	-0,070742352	0,579408169	-0,176655496	-0,361952164	-0,35071041	-0,219815409
ENSG00000141198						
ENSG00000100281	-0,005885898	-0,012062012	-0,010401589	0,049202371	-0,046486012	-0,057498148
ENSG00000235142_ENSG00000271735						
ENSG00000264814						
ENSG00000264110						
ENSG00000265396						
ENSG00000265014						
ENSG00000266690						
ENSG00000265014						
ENSG00000265847						
ENSG00000265957						
ENSG00000265134_ENSG00000105327		-0,265198029				
ENSG00000267959						
ENSG00000264429						
ENSG00000221036						
ENSG00000263390						
ENSG00000265871						
ENSG00000207617						
ENSG00000266321						
ENSG00000265539						
ENSG00000252583_ENSG00000267936						
ENSG00000221296						
ENSG00000265520						
ENSG00000264060						
ENSG00000263785						
ENSG00000263414						
ENSG00000265140						
ENSG00000265831						
ENSG00000266530						
ENSG00000264675						
ENSG00000265355						
ENSG00000265806		-0,147200857				
ENSG00000263615						
ENSG00000265056						
ENSG00000264934						
ENSG00000265981						
ENSG00000263793						
ENSG00000264803						
ENSG00000263573						
ENSG00000264638						
ENSG00000264720						
ENSG00000266676						
ENSG00000266243						
ENSG00000265137						
ENSG00000264788						
ENSG00000265176_ENSG00000269697						
ENSG00000264226						
ENSG00000264500						
ENSG00000264559						
ENSG00000263399						
ENSG00000207949						
ENSG00000266666						
ENSG00000212017						
ENSG00000265919						
ENSG00000266436						
ENSG00000266761						
ENSG00000265007						
ENSG00000266407						
ENSG00000264823						
ENSG00000264800						
ENSG00000264678						
ENSG00000264698						
ENSG00000265134_ENSG00000105327						
ENSG00000263436						
ENSG00000266745						
ENSG00000263908						
ENSG00000265251						
ENSG00000264395						
ENSG00000263512_ENSG00000265269						
ENSG00000265499						
ENSG00000264725						
ENSG00000264763						
ENSG00000239057_ENSG00000269310						
ENSG00000264661						
ENSG00000211513						
ENSG00000264014						
ENSG00000211563						
ENSG00000266508						
ENSG00000266215						
ENSG00000265841						
ENSG00000265005						
ENSG00000263890						
ENSG00000264266						
ENSG00000265333						
ENSG00000265347						
ENSG00000264157						
ENSG00000265418						
ENSG00000265789						
ENSG00000265526						
ENSG00000264534						
ENSG00000265565						
ENSG00000265112		0,269906957				
ENSG00000265237						
ENSG00000265974_ENSG00000266168						
ENSG00000264171						
ENSG00000263752						
ENSG00000264175						
ENSG00000266189_ENSG00000266303						
ENSG00000266104						
ENSG00000263908						
ENSG00000264358						
ENSG00000265724_ENSG00000266280						
ENSG00000264760						
ENSG00000265725						
ENSG00000264633_ENSG00000188315						
ENSG00000263742						
ENSG00000266015						
ENSG00000266396_ENSG00000266831						
ENSG00000264755						
ENSG00000266518						
ENSG00000266329						
ENSG00000263967						
ENSG00000245080						
ENSG00000265321		-0,672048322				
ENSG00000263746						
ENSG00000265932						
ENSG00000266141						
ENSG00000265195						
ENSG00000266663						
ENSG00000266232						
ENSG00000265392						
ENSG00000229637_ENSG00000263602						
ENSG00000265407		-0,193546488				
ENSG00000266226						
ENSG00000264607						
ENSG00000263762						
ENSG00000264005						
ENSG00000265432						
ENSG00000264370		0,791996166				
ENSG00000265176_ENSG00000269697						
ENSG00000263476						
ENSG00000263628						
ENSG00000266192						
ENSG00000265657						
ENSG00000263468						
ENSG00000265682						
ENSG00000264173						
ENSG00000265172						
ENSG00000264553						
ENSG00000264073						
ENSG00000263693						
ENSG00000266555						
ENSG00000263468						
ENSG00000266919_ENSG00000199071						
ENSG00000266180						
ENSG00000265715_ENSG00000266811						
ENSG00000263351						
ENSG00000263390						
ENSG00000264931						
ENSG00000265820						
ENSG00000264850						
ENSG00000266463						
ENSG00000265873						
ENSG00000265623						
ENSG00000266211						
ENSG00000265165						
ENSG00000264349		-0,271160002				
ENSG00000264493						
ENSG00000263681						
ENSG00000264757						
ENSG00000266645						
ENSG00000265965						
ENSG00000266580						
ENSG00000266423						
ENSG00000266649						
ENSG00000265435						
ENSG00000263436						
ENSG00000264073						
ENSG00000261043						
ENSG00000253008						
ENSG00000266235		0,012694903				
ENSG00000265252						
ENSG00000266581						
ENSG00000264572						
ENSG00000265846						
ENSG00000265215						
ENSG00000254709						
ENSG00000100284	0,113172891	-0,070304252	-0,019258757	-0,078939777	0,069248121	0,187575188
ENSG00000256797						
ENSG00000095370		-0,412516872				
ENSG00000125731						
ENSG00000013619_ENSG00000269849	0,113472701	0,447759335	0,241767887	-0,00885351	0,121682093	0,076024368
ENSG00000256618		0,050490346				
ENSG00000271043		0,294058145				
ENSG00000256222						
ENSG00000232196						
ENSG00000249860						
ENSG00000261913_ENSG00000270672						
ENSG00000255633						
ENSG00000256045						
ENSG00000125815						
ENSG00000010017	-0,072289322	-0,067369662	-0,038989042	-0,010285133	-0,114994456	-0,152898976
ENSG00000105993	-0,065903135	0,0495672	0,014729843	0,015315214	0,013682156	-0,013708613
ENSG00000241135						
ENSG00000230448						
ENSG00000251022	-0,065811034	0,115984529	-0,065760924	0,177324002	-0,079508633	-0,038104573
ENSG00000247081		-0,22526903				
ENSG00000245248	-0,271189986	-0,048695773	-0,210371155	0,247676808	0,091258066	0,284891397
ENSG00000237248	-0,099333397	0,619440626	0,366481493	0,046404711	-0,148620614	0,028521634
ENSG00000227036	0,11330822	0,61009643	0,11784878	0,042586875	-0,162727878	-0,220935288
ENSG00000081138		0,407353357				
ENSG00000146039						
ENSG00000254079						
ENSG00000265596						
ENSG00000265917						
ENSG00000263634						
ENSG00000199262		0,77245414				
ENSG00000212027						
ENSG00000264566						
ENSG00000264944_ENSG00000143761						
ENSG00000263697						
ENSG00000266643						
ENSG00000266151						
ENSG00000264901						
ENSG00000266043						
ENSG00000265635						
ENSG00000266698						
ENSG00000266019_ENSG00000266022						
ENSG00000266855						
ENSG00000263730						
ENSG00000263885						
ENSG00000244968_ENSG00000265304						
ENSG00000264342						
ENSG00000266320						
ENSG00000266533						
ENSG00000264069						
ENSG00000207573						
ENSG00000264249						
ENSG00000264747						
ENSG00000265810						
ENSG00000265878						
ENSG00000266206						
ENSG00000263763						
ENSG00000264511						
ENSG00000264295						
ENSG00000263744_ENSG00000269325						
ENSG00000207773						
ENSG00000227671_ENSG00000263568		-0,834579073				
ENSG00000265452		0,491094517				
ENSG00000265558						
ENSG00000264115						
ENSG00000265996		0,326190364				
ENSG00000266449						
ENSG00000207546						
ENSG00000265828		1,169722888				
ENSG00000265075						
ENSG00000264897						
ENSG00000266325						
ENSG00000265641						
ENSG00000263597		-0,255654757				
ENSG00000265442						
ENSG00000265213						
ENSG00000264405						
ENSG00000265456						
ENSG00000266206						
ENSG00000265075						
ENSG00000264329						
ENSG00000266509_ENSG00000137288						
ENSG00000264013						
ENSG00000263811						
ENSG00000265193						
ENSG00000263813						
ENSG00000263514						
ENSG00000264105						
ENSG00000264139						
ENSG00000207771						
ENSG00000264089						
ENSG00000263894						
ENSG00000266287						
ENSG00000211991						
ENSG00000266370						
ENSG00000266228						
ENSG00000265281						
ENSG00000266782						
ENSG00000265658						
ENSG00000207688						
ENSG00000272230						
ENSG00000266071						
ENSG00000263861						
ENSG00000266617						
ENSG00000265083						
ENSG00000264141						
ENSG00000266855						
ENSG00000264405						
ENSG00000265102						
ENSG00000266751						
ENSG00000264163						
ENSG00000245080						
ENSG00000264864						
ENSG00000266655						
ENSG00000265395						
ENSG00000263600						
ENSG00000264397						
ENSG00000263945						
ENSG00000265878						
ENSG00000255359						
ENSG00000267712						
ENSG00000267107_ENSG00000273152		0,956175883				
ENSG00000234265						
ENSG00000225579						
ENSG00000204110						
ENSG00000251396						
ENSG00000226263		-0,133316003				
ENSG00000227354		-0,909406654				
ENSG00000234855						
ENSG00000248809						
ENSG00000223715						
ENSG00000227356						
ENSG00000228221		-0,595249052				
ENSG00000263874	-0,406938994	-0,176643477	0,192862938	0,454163014	0,378802089	0,093072583
ENSG00000261683						
ENSG00000204913						
ENSG00000266835		-0,551745964				
ENSG00000226386		-0,623693566				
ENSG00000250988	0,14306098	-0,284592772	0,171753224	0,065066319	0,023246061	0,123262976
ENSG00000260268						
ENSG00000254887						
ENSG00000234945						
ENSG00000248677		-1,05194079				
ENSG00000224259		1,243942075				
ENSG00000235033		1,163757537				
ENSG00000245146	-0,202469375	-0,059387979	0,440619759	0,189839722	-0,229988912	-0,255039795
ENSG00000225733	0,02391914	0,119004919	0,124622846	0,130793017	-0,026063834	-0,080957441
ENSG00000245849	0,175716953	0,751816123	0,223578503	0,130215968	-0,358624285	-0,119788226
ENSG00000246422						
ENSG00000253138						
ENSG00000237767						
ENSG00000232093		0,390070891				
ENSG00000246145		-0,488525381				
ENSG00000246859		-0,565492997				
ENSG00000259511		0,390398478				
ENSG00000268061	0,066397478	-0,918289394	-0,352004769	-0,236847707	0,059605085	-0,274471507
ENSG00000232645		-0,571824121				
ENSG00000240024	0,012484066	0,277290559	0,086896407	0,108983886	-0,08822915	-0,099084285
ENSG00000260936		0,206486245				
ENSG00000224660	-0,232951555	0,055020101	-0,105838644	-0,01364212	-0,075118866	-0,072717403
ENSG00000251442		0,629919264				
ENSG00000267058	-0,302489235	-0,406338651	-0,275832659	-0,266659222	-0,072998642	0,108796686
ENSG00000223522						
ENSG00000253658						
ENSG00000262221_ENSG00000180386_ENSG00000267635						
ENSG00000253479						
ENSG00000227039		-0,130026991				
ENSG00000212657_ENSG00000263186						
ENSG00000269609	-0,076919562	0,169798513	0,043568294	-0,223867605	0,022100343	0,017605118
ENSG00000227290						
ENSG00000260676	0,003873291	1,015796584	1,059322772	1,203813713	-0,545449877	-0,298229029
ENSG00000234859_ENSG00000262603		-0,484078129				
ENSG00000223891	-0,087013528	0,008088868	0,03562104	-0,141527448	-0,172530441	0,068089305
ENSG00000233693						
ENSG00000250786	0,085178319	0,157098732	0,258673518	0,225521867	0,12414386	-0,055721112
ENSG00000250427						
ENSG00000268001	-0,000769795	-0,273394822	0,181416402	0,27480898	-0,084940892	0,192993347
ENSG00000261780						
ENSG00000227477		0,164392836				
ENSG00000267014						
ENSG00000250600						
ENSG00000214293	-0,057353406	-0,26769299	-0,209800486	-0,212645177	-0,192887697	-0,065980517
ENSG00000246898	-0,057443503	-0,191848882	0,319914171	0,139370134	0,115135914	-0,272355858
ENSG00000231233		0,32105728				
ENSG00000249307						
ENSG00000250544						
ENSG00000229921						
ENSG00000234456	-0,091428132	0,127709671	0,031342322	0,245255074	-0,032307293	-0,074639866
ENSG00000228750						
ENSG00000226387						
ENSG00000248228						
ENSG00000247828	-0,022115559	-0,180816679	-0,281545756	0,021426355	-0,057909417	-0,21796718
ENSG00000228697						
ENSG00000225742						
ENSG00000234141						
ENSG00000244239	-0,396348449	0,463933119	0,195216435	0,172799115	0,094267181	0,026398825
ENSG00000237401						
ENSG00000258548		0,045413611				
ENSG00000230679		-0,095764244				
ENSG00000257711						
ENSG00000115221		-0,087313164				
ENSG00000248771						
ENSG00000185863						
ENSG00000248323	-0,216389499	0,154402238	-0,065559785	-0,132384273	-0,071874982	0,184804838
ENSG00000224243	0,339599773					
ENSG00000224616		0,097429935				
ENSG00000230510		-0,130026991				
ENSG00000248329						
ENSG00000229688						
ENSG00000268006	-0,068652351	0,332368105	-0,247585402	-0,083131223	-0,192280086	-0,235496922
ENSG00000250334						
ENSG00000270084		0,082033997				
ENSG00000205858						
ENSG00000234171	-0,029839468	0,071480517	-0,010081895	-0,015473361	-0,01960778	0,136419737
ENSG00000261556	0,129482265	0,150195169	-0,486612835	-0,127653584	-0,480895331	-0,104804294
ENSG00000245598		0,194965109				
ENSG00000261126		1,357237288				
ENSG00000258525						
ENSG00000254480		-0,103963929				
ENSG00000261777	0,307341197	-0,486277835	-0,462833473	-0,026291628	0,106674654	-0,375217555
ENSG00000248319						
ENSG00000223478	-0,072379938	0,03679157	0,081896487	-0,097189265	-0,1401492	-0,377637976
ENSG00000236502						
ENSG00000248872						
ENSG00000123607	-0,464968198	0,046697626	0,101225348	0,119370117	-0,146822734	-0,79248415
ENSG00000257660		-0,551745964				
ENSG00000232139						
ENSG00000179240	-0,119071828	0,462294075	0,153306434	-0,057743858	-0,124869085	-0,257313721
ENSG00000224490						
ENSG00000272377	0,150432101	-0,297025322	-0,038919112	-0,231047928	-0,314643475	-0,545949266
ENSG00000250116						
ENSG00000243749	0,00765884	-0,018631773	0,034496385	0,13736087	-0,018767738	-0,103475784
ENSG00000225231		0				
ENSG00000225265		-0,026813422				
ENSG00000258779						
ENSG00000234693						
ENSG00000232759						
ENSG00000204054	0,042940266	0,222083457	0,067202383	-0,116144463	0,105167186	0,036182711
ENSG00000224973						
ENSG00000230939	-0,157307361	0,085964898	0,248835053	0,327096782	-0,408352541	-0,32439527
ENSG00000247095	0,069655551	-0,792283191	-0,027833157	-0,874123926	-0,83536218	-0,188234306
ENSG00000238197	0,171241366	-0,267458345	0,083234893	-0,09410296	0,240355045	-0,086486169
ENSG00000249173						
ENSG00000246067	0,033910077	0,013068168	0,104244543	0,195237588	-0,088840398	0,060939209
ENSG00000253563						
ENSG00000215403						
ENSG00000240747						
ENSG00000251364	-0,067614976	0,452715045	0,172956374	0,397712963	-0,265080338	-0,179540366
ENSG00000237862		0,887273029				
ENSG00000250590						
ENSG00000229727						
ENSG00000240338						
ENSG00000235092		0,268187804				
ENSG00000216895	-0,059038218	-0,24571168	0,008194871	0,187423401	0,611987638	0,324015709
ENSG00000251381	-0,037726351	-0,13115414	-0,096351664	-0,049481109	-0,10790468	0,155859362
ENSG00000233429	-0,185830399	0,114304362	0,124804044	0,196952404	0,298267227	0,216070779
ENSG00000247498	-0,179899197	0,307611234	0,030283604	0,13588654	-0,106749685	-0,205318843
ENSG00000259118						
ENSG00000264920_ENSG00000234494	0,013950494	0,025118681	-0,276422885	-0,006699688	-0,026303569	0,103593945
ENSG00000237945		0,044310557				
ENSG00000227811		-0,046353028				
ENSG00000253738	-0,21600535	0,058660059	-0,021404725	0,236827782	0,014888845	-0,072028099
ENSG00000246523		0,236253891				
ENSG00000273172_ENSG00000267805_ENSG00000272860	-0,411081896	-0,221236767	-0,230714602	-0,908021153	0,001256158	-0,494272145
ENSG00000182648						
ENSG00000238194						
ENSG00000234380						
ENSG00000262061_ENSG00000268586_ENSG00000263267						
ENSG00000226419	-0,249262598	0,000866634	-0,215780011	-0,113471575	-0,1583183	0,329952918
ENSG00000256287						
ENSG00000272695	-0,01427509	-0,108845488	0,049956629	-0,138218465	0,037380197	-0,26703194
ENSG00000159216						
ENSG00000249748						
ENSG00000230314						
ENSG00000258700						
ENSG00000225572						
ENSG00000233639	0,069063738	0,163748468	0,125600269	0,079059626	-0,068760577	-0,56599678
ENSG00000236830		0,532335352				
ENSG00000259129	-0,135335269	0,281460105	0,095254266	0,111908748	0,018084704	-0,069571958
